baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENEID,SYMBOL
12951.089066173043,3.2757879307936797,0.3998647646350454,8.217629315474873,2.0756537070268982e-16,2.7913262224264543e-15,ENSG00000025708,TYMP
53830.15114695445,3.295528590777388,0.11210361327528894,29.39657518451922,6.074064485994662e-190,6.061916357022672e-187,ENSG00000026297,RNASET2
1044071.737856736,6.280070715385246,0.4089273915127535,15.500526657281773,3.440602963431943e-54,2.457978698430968e-52,ENSG00000026508,CD44
1458.0905012438009,2.022904957506801,0.2608499100238605,7.754465816878083,8.8716116634089e-15,1.0464815849667217e-13,ENSG00000027644,INSRR
959.8084473199843,3.4799435550798408,0.37013772330126987,9.399243091267037,5.4956983445378e-21,9.858133402996072e-20,ENSG00000028137,TNFRSF1B
4276.013648343066,2.5188960107354728,0.39280055848483686,6.424940483784957,1.3192112137672867e-10,1.1052379067466757e-9,ENSG00000028277,POU2F2
7150.356177223683,3.1480749605400824,0.34807830942475193,9.055363331834345,1.3611387660027232e-19,2.242508460206788e-18,ENSG00000029534,ANK1
61898.200986429336,2.063199300559529,0.21756074136452103,9.484249935724197,2.4413245741056323e-21,4.474267307935164e-20,ENSG00000033867,SLC4A7
508810.27006152936,2.0418660314353376,0.14490858430419926,14.090970133716148,4.3159157030924073e-45,2.2778905090648294e-43,ENSG00000035862,TIMP2
1051.9240972431958,2.6986449975427926,0.46573721864759765,5.823673216908262,5.756808841314996e-9,4.048574468927356e-8,ENSG00000038427,VCAN
1750.2831722917367,2.6428868890221,0.3972807220580925,6.6649046077586265,2.6483731541037132e-11,2.374020725564826e-10,ENSG00000039139,DNAH5
86082.56003256435,2.207375014722904,0.16787503654866515,13.149328346741594,1.7169275931932944e-39,7.353094064268916e-38,ENSG00000039523,FAM65A
72228.41918713512,3.3239436001971288,0.15806636434494753,21.029210402974254,3.545012181529582e-98,7.783428745766351e-96,ENSG00000039560,RAI14
3877413.5270072045,2.916260975219732,0.3406796687610196,8.570375561630756,1.0314809081597184e-17,1.5071336392782682e-16,ENSG00000041982,TNC
26695.69634152108,2.5454283695218347,0.1840046019573598,13.833992789292445,1.5894720654061477e-43,7.789832291977093e-42,ENSG00000049130,KITLG
2498.4440419782977,2.0787942832878064,0.4350641271042871,4.791461258557595,1.6557099392670098e-6,8.550909697321577e-6,ENSG00000049192,ADAMTS6
2930.8318647717824,2.338973901007648,0.3710134137740549,6.312031341951009,2.753964336021629e-10,2.230121992685919e-9,ENSG00000049249,TNFRSF9
185839.41981725194,5.822626829235494,0.42030065434532865,13.98904593420377,1.8183486118616823e-44,9.386440937782546e-43,ENSG00000050165,DKK3
3217.745516420107,2.230288242335511,0.20298371669486118,10.986523437750149,4.436889035089121e-28,1.1578803762410864e-26,ENSG00000050730,TNIP3
167976.71768724354,2.1202171663186076,0.12945896380640126,16.37767499893862,2.7609694606594075e-60,2.3928886372988664e-58,ENSG00000050820,BCAR1
6741.357075596864,2.2028935080159204,0.2097334340444256,10.503396016774635,8.332727485307707e-26,1.946312390078894e-24,ENSG00000054392,HHAT
8550.116803551564,3.505908477577586,0.2911899870296261,12.045464158480273,2.049196838643723e-33,6.928978304301064e-32,ENSG00000054598,FOXC1
5043.976617822998,2.6640011070128984,0.2528768319297404,10.535769284710168,5.909808295467994e-26,1.3892478686862448e-24,ENSG00000055732,MCOLN3
10994.106326660767,3.243041080235613,0.2482807727051194,13.064019589756874,5.286125914667852e-39,2.226256660788632e-37,ENSG00000056558,TRAF1
17549.66197890619,2.6503393761177545,0.1000731628158153,26.482825179235526,1.528643927200963e-154,9.498935678950287e-152,ENSG00000056972,TRAF3IP2
209390.00696718026,2.577955830078435,0.16082260448966293,16.03033742699987,7.845559367535538e-58,6.364178625872301e-56,ENSG00000057019,DCBLD2
4393.090988346556,3.699694357736737,0.3513124916456691,10.543862182491722,5.422522655059528e-26,1.2783490416730886e-24,ENSG00000058085,LAMC2
12644.995254311418,6.450487898303648,0.16947202959951563,37.96989845617951,0,0,ENSG00000060718,COL11A1
2589.534414307414,2.3681901074485148,0.23779601366574643,9.958189053811616,2.3225464742087932e-23,4.765778540909184e-22,ENSG00000063015,SEZ6
189830.7137211202,3.4097058771504334,0.19965224205780885,17.08016003606331,2.0854606990487346e-65,2.106827075535921e-63,ENSG00000063660,GPC1
119.37639692118655,3.2267434762192853,0.6255111961773393,6.353067737090014,2.1106271767099429e-10,1.7278497498823082e-9,ENSG00000064886,CHI3L2
262673.50999045424,2.880899615156676,0.20706990081732154,13.914303851342327,5.18624286094349e-44,2.6116777122677812e-42,ENSG00000065308,TRAM2
39988.285157569175,2.416222953726329,0.1746796629910846,13.8327546497763,1.6170737121594864e-43,7.91332921786932e-42,ENSG00000065534,MYLK
1249.110172865856,3.0699352239486846,0.41646711617861404,7.3910043526417795,1.457238483913353e-13,1.576114687330127e-12,ENSG00000065618,COL17A1
374.51283748509974,6.276881544178012,0.5511479489150796,8.754544305341055,2.0492978812352005e-18,3.128955791404733e-17,ENSG00000066056,TIE1
6048.788319410953,3.406652658299742,0.27619998124639394,12.336366646638883,5.770149747731198e-35,2.0746082073338345e-33,ENSG00000066248,NGEF
5802.932972902896,2.2820737825150257,0.18508985973807934,12.329077279948258,6.316588678304016e-35,2.2661277944582184e-33,ENSG00000067836,ROGDI
14131.490926211052,2.2358223285776817,0.24486104704154024,9.132347886148258,6.702952483985908e-20,1.130338131631295e-18,ENSG00000068724,TTC7A
3181.514805490086,3.1853257681487293,0.2797580454405113,11.385643821192987,4.9302755759804916e-30,1.419350487931307e-28,ENSG00000068781,STON1-GTF2A1L
20196.72629288152,3.511718723727515,0.4083049248620984,8.634159351618003,5.916048164290573e-18,8.776537398321879e-17,ENSG00000069482,GAL
9148.89428614233,2.09075529055003,0.12309962450333266,16.983535767518212,1.0873344611392733e-64,1.0657819387845484e-62,ENSG00000069974,RAB27A
63706.64975567076,2.452484687151953,0.17392968732895392,14.100969651695015,3.7458710882245015e-45,1.983384540507809e-43,ENSG00000070404,FSTL3
11200.423754418027,5.235585234753537,0.14884281817539882,35.14298190270711,1.487894817644417e-270,2.882489877900072e-267,ENSG00000070540,WIPI1
4230.274983728208,3.137212508152753,0.2521698928313694,12.440565276110332,1.5738613719007605e-35,5.778545197567408e-34,ENSG00000070731,ST6GALNAC2
10840.097930717422,2.467873956151697,0.28431233546804774,8.68318234630881,3.848466746515494e-18,5.774278078803703e-17,ENSG00000071282,LMCD1
38689.08425111768,3.300450854641412,0.12294485940804682,26.8441899781347,9.860514053480066e-159,6.494923396746249e-156,ENSG00000071967,CYBRD1
124.88667693256428,3.3380784071609466,0.6238684807138171,6.451128718235327,1.1102015265882777e-10,9.375224891450855e-10,ENSG00000071991,CDH19
736354.626280168,2.3951728460803206,0.16858173476091634,14.208357376790183,8.131043819016918e-46,4.3684795617537224e-44,ENSG00000072110,ACTN1
2830.116666799832,2.479199477656962,0.27636641662172945,8.971799427528811,2.9170923556243317e-19,4.704775692464826e-18,ENSG00000072135,PTPN18
18105.505334437512,3.165554797689724,0.44215209784315884,7.198977278842003,6.066585805805975e-13,6.230026096925911e-12,ENSG00000072163,LIMS2
31241.425577653146,2.101272967788521,0.11059343401191818,18.99981878086136,1.7113432421974496e-80,2.538800826059946e-78,ENSG00000072422,RHOBTB1
72206.6375329962,3.9545694382425056,0.17094368131178658,23.134465506036825,2.084062631585046e-118,7.149637365481449e-116,ENSG00000072682,P4HA2
26410.917053754147,2.133000313113848,0.22655656216820577,9.415917328220614,4.689692340616478e-21,8.472316376624414e-20,ENSG00000072786,STK10
6018.283801438034,2.413104452748135,0.17998452939308004,13.406543413255465,5.535949091103526e-41,2.525220877651018e-39,ENSG00000073711,PPP2R3A
17637.14130436356,2.895796436260608,0.18305186890805414,15.819718527253961,2.275074744120188e-56,1.7384527058666882e-54,ENSG00000074410,CA12
205060.3874059221,5.748218659179515,0.34602884665089056,16.661313021920805,2.5046493004693434e-62,2.2977192217731854e-60,ENSG00000074416,MGLL
59588.80275613872,3.320010414010226,0.2251664663576865,14.747231210805532,3.2054812971160033e-49,1.9586144905235334e-47,ENSG00000074527,NTN4
28288.876580610922,3.19176192644151,0.20317061641344092,15.710875745499449,1.274069506081427e-55,9.408117738404869e-54,ENSG00000074590,NUAK1
122292.00224954596,3.742609055170905,0.11910891630703334,31.421540805295617,1.0278522963956536e-216,1.2537513899812762e-213,ENSG00000075213,SEMA3A
59100.69925622934,2.548283963761288,0.14159296256695925,17.997403495205955,2.0416896488469043e-72,2.4274731731091678e-70,ENSG00000075223,SEMA3C
154161.84034387814,2.32758925886258,0.13355373539973853,17.428308559407135,5.031227443215465e-68,5.379034515330276e-66,ENSG00000075420,FNDC3B
142789.2568366486,2.9370209508252647,0.16837420708102194,17.444161731286407,3.81271305182301e-68,4.090159337092476e-66,ENSG00000075426,FOSL2
435.8733548605428,2.4986358969100237,0.44422630099035904,5.635710758346856,1.7433778175859612e-8,1.1527083927800852e-7,ENSG00000075643,MOCOS
4799.104896257612,2.5800432643329074,0.1631985400462963,15.807048357740735,2.7819888964560846e-56,2.1159820396278222e-54,ENSG00000075651,PLD1
10260.150959412114,5.729718340200035,0.4853422557580439,12.092644497472484,1.1550788064086859e-33,3.9667742867845316e-32,ENSG00000076356,PLXNA2
110210.85098764407,2.08042149049615,0.17207995770913198,12.090274882367364,1.1888828189775421e-33,4.07861112085483e-32,ENSG00000076513,ANKRD13A
5476.515831700247,4.329341537747441,0.22180175984545522,19.505975102610382,9.767662428399831e-85,1.5615931767811655e-82,ENSG00000077092,RARB
49047.307505149045,2.385037609079116,0.33789132475408384,7.064911730172717,1.6071812328368007e-12,1.596709101726914e-11,ENSG00000077150,NFKB2
75494.51378735145,2.400793205017834,0.23840368105230675,10.072037828776423,7.344040908005576e-24,1.5544257279193808e-22,ENSG00000077238,IL4R
2089.731729188916,4.18714050663902,0.3475146817154765,12.047064792856991,2.0097998955225446e-33,6.809747917606942e-32,ENSG00000077713,SLC25A43
3352.714721128571,3.6283067148810817,0.2923253183071652,12.41197035157875,2.2504552908285888e-35,8.198727273025304e-34,ENSG00000077943,ITGA8
10996.578326703113,3.637081553924223,0.27375667706782497,13.289868222048067,2.6504458356335402e-40,1.1764121718430595e-38,ENSG00000078098,FAP
4288.4644907951,2.3553985252620846,0.6313659300901597,6.071652494648201,1.26600660347614e-9,9.576173973101332e-9,ENSG00000078401,EDN1
995.5166643906657,2.829771969027445,0.35761408089161717,7.916094510543599,2.450873440635868e-15,3.02651165706418e-14,ENSG00000079102,RUNX1T1
17496.609546047588,3.41907671678998,0.402475344104539,8.524283840744996,1.537581595701496e-17,2.213230431504942e-16,ENSG00000079385,CEACAM1
883.2081304224391,2.09498148475521,0.46332750421217656,4.538393991933486,5.668427904225932e-6,2.7154037032403905e-5,ENSG00000080561,MID2
276554.48480812984,3.248951391253998,0.4685941543313585,6.992259126733529,2.704946734597561e-12,2.6317493576731487e-11,ENSG00000080573,COL5A3
518.8640628527505,2.2824453631959103,0.5204413755776178,4.428669526551772,9.481617576310766e-6,4.403717293163429e-5,ENSG00000081041,CXCL2
118.31786033879646,4.19822666180453,0.6051857040766008,6.86761731986791,6.52830596162883e-12,6.162316667821264e-11,ENSG00000081051,AFP
7264.627795574847,3.2254658736751374,0.1517880175309798,21.245959986243005,3.592829601173e-100,8.332834513030394e-98,ENSG00000082126,MPP4
1801.9732584762285,2.0562248508810947,0.30335451914498474,6.779923751575217,1.2023932396030841e-11,1.1123488469968531e-10,ENSG00000082293,COL19A1
19378.21492003029,2.113606292020852,0.16288429217023082,12.976208321542211,1.6694266534106996e-38,6.872612175428497e-37,ENSG00000082438,COBLL1
288499.31145148346,2.033995961928309,0.11984913560062607,16.971422142136593,1.3365567495923842e-64,1.302312425771467e-62,ENSG00000082781,ITGB5
1151280.5039453271,3.1823309761138034,0.211196013875591,15.07031342309336,2.5390566715635204e-51,1.6893190388135954e-49,ENSG00000085063,CD59
59020.60917496207,3.0644457871348103,0.3971408618191177,7.738117159105551,1.008998504596395e-14,1.1855282465350578e-13,ENSG00000085117,CD82
110601.23004594074,2.271943686598419,0.1992008813037115,11.406131994926865,3.896749617473117e-30,1.1267388226677756e-28,ENSG00000085662,AKR1B1
6310.283040335978,3.7847743957440994,0.25882852124449074,14.622134606715735,2.0293646849269408e-48,1.1999119664880407e-46,ENSG00000087116,ADAMTS2
214893.2299897065,3.2972937870837518,0.1556183960924038,21.18903679682444,1.2053786179022268e-99,2.7190369453419135e-97,ENSG00000087245,MMP2
125638.91693059063,3.0250961489343124,0.33687921473140847,8.99029170024225,2.4657512412095676e-19,4.0023189442087676e-18,ENSG00000087303,NID2
13620.556177715373,2.4145694443177486,0.264193500377446,9.141624576672628,6.152108060639205e-20,1.0422506526187838e-18,ENSG00000087494,PTHLH
439.0041614668387,3.7517612815998773,0.580105845580775,6.862248707497432,6.7784912977238935e-12,6.389319759566076e-11,ENSG00000088320,REM1
14650.638884285381,2.827882476530788,0.22019909475204844,12.843395217479076,9.367432457236662e-38,3.7304355567912004e-36,ENSG00000088387,DOCK9
328.79891563305836,2.6698578418652383,0.6272390393378338,5.249056290112218,1.528803594874872e-7,9.029701863990142e-7,ENSG00000088726,TMEM40
6081.995728931184,2.6143946638257587,0.31573949337087315,8.285213920688127,1.1789697792491924e-16,1.6124663916026954e-15,ENSG00000088882,CPXM1
1126.8151411138167,2.3126274874195163,0.42907166078880327,5.40411439169691,6.512937192219969e-8,4.0364522673799867e-7,ENSG00000089041,P2RX7
50275.17521814432,3.1176742904155526,0.16137123503067172,19.320229394994403,3.630336774746551e-83,5.666422338365067e-81,ENSG00000089327,FXYD5
75800.09840755357,5.2991174574989675,0.5041108779450566,10.862138655893173,1.7461122897303576e-27,4.447522208041732e-26,ENSG00000090339,ICAM1
89173.22501770906,3.2738760567011234,0.22532442677513329,14.532234655258222,7.570971791980277e-48,4.40534249111446e-46,ENSG00000090530,P3H2
732.1541833006722,2.9957876362100766,0.5859098692706313,5.3830947854179225,7.321595826337302e-8,4.5020432588609537e-7,ENSG00000090539,CHRD
178677.16741622702,2.3851255006701555,0.13604283852699278,17.532394715355778,8.108154904554704e-69,8.901132454220153e-67,ENSG00000091129,NRCAM
48099.10131000013,3.377394612043301,0.22074550338318957,15.302248440531653,7.386021228045277e-53,5.1427319899459445e-51,ENSG00000091409,ITGA6
159.3237624001398,4.502971308348539,0.5988650439528024,7.244111474110305,4.35283303915406e-13,4.5251326802872416e-12,ENSG00000091513,TF
6477.23368667883,2.4527543701447083,0.19323324491734117,12.692878531773447,6.47610860252998e-37,2.500400477323826e-35,ENSG00000091622,PITPNM3
3185.5443537459314,2.569230162495219,0.24946837068909594,10.298377249842094,7.165990430935437e-25,1.594626546300187e-23,ENSG00000091844,RGS17
44802.6097938912,3.770319929162181,0.20499977760498678,18.39349710958176,1.48110914904407e-75,1.9433804268771875e-73,ENSG00000091986,CCDC80
66012.85884359144,3.658076884531431,0.38994232695949743,9.411128027677016,4.908405064659466e-21,8.838349502432742e-20,ENSG00000092969,TGFB2
307.79977632803633,2.6819779083743964,0.546874998431931,4.988535282828522,6.083880121329883e-7,3.3338853230595403e-6,ENSG00000095303,PTGS1
789.3199986573782,2.5341216385730614,0.48534924293522486,5.255903772204274,1.472992983971954e-7,8.725099088872723e-7,ENSG00000095370,SH2D3C
32361.73267562318,2.535736871961281,0.22112806923063047,11.468608165781768,1.8968558631301965e-30,5.577772410386598e-29,ENSG00000095383,TBC1D2
12861.072769986547,5.791508856814431,0.1958364602048671,29.537903738550103,9.391928733158346e-192,9.977863899930227e-189,ENSG00000095752,IL11
17655.227199201137,3.794949306135693,0.41205884513360014,9.251242580146572,2.2189783480410894e-20,3.8382265186126706e-19,ENSG00000096696,DSP
119780.66505367142,2.012872875016419,0.0829990179876011,24.251725368724422,6.340757255279283e-130,2.677262813402153e-127,ENSG00000099250,NRP1
4100.4352163288,2.576487107309685,0.22491548021571373,11.454984836651715,2.220021046725995e-30,6.504819675522591e-29,ENSG00000099377,HSD3B7
460.18799369876194,2.2782597249013894,0.4722459843885107,4.84504789063169,1.265811422022947e-6,6.626307533384531e-6,ENSG00000099617,EFNA2
274.45243185925546,2.2257380910774733,0.518071196252832,4.329656472513688,1.4934212558750245e-5,6.734812493631118e-5,ENSG00000099812,MISP
2865.0959348710107,2.6801387101301692,0.3491109072196076,7.684037448647415,1.5415157201191366e-14,1.7838467577794675e-13,ENSG00000099937,SERPIND1
763.4097863858145,2.419389842333768,0.3158445220375612,7.658374579954688,1.8830100492043648e-14,2.1638190146718962e-13,ENSG00000099957,P2RX6
73009.94210664582,3.28914643295377,0.16593075176973718,19.823029226951473,1.8841836899307828e-87,3.231963835634396e-85,ENSG00000100003,SEC14L2
102.62794628144611,3.417795280568824,0.6221594791844499,6.340701301577728,2.28721605566158e-10,1.865457493243152e-9,ENSG00000100060,MFNG
14333.870215813722,5.445122175608695,0.4016052297344075,13.633576363169347,2.5287756706583254e-42,1.191454906115326e-40,ENSG00000100065,CARD10
91.71172228126,2.7246193965580727,0.6306744003568885,5.847379374614127,4.993777141900716e-9,3.536122476700885e-8,ENSG00000100079,LGALS2
373557.85511683964,2.1726601016226894,0.15525933907746342,13.994099359527155,1.6936158308435274e-44,8.756286306593521e-43,ENSG00000100097,LGALS1
926.0053188496267,2.2427204587862426,0.31002090397788223,7.233816816936385,4.69605107546934e-13,4.868106582294846e-12,ENSG00000100100,PIK3IP1
39019.67501742451,3.5662953319118924,0.20734664992484053,17.20133678790905,2.5947559057373073e-66,2.6957631230142736e-64,ENSG00000100196,KDELR3
115338.4282755432,2.1545714157153837,0.1624605400816981,13.262485350764088,3.8202180301429944e-40,1.684271226301598e-38,ENSG00000100219,XBP1
19798.077402416326,2.6314485130553646,0.16314804541563732,16.129154511030126,1.5918474551060608e-58,1.3139324332446868e-56,ENSG00000100292,HMOX1
2056.7049822614285,4.058992272145675,0.30202774336794663,13.426533395144167,4.2274240010852166e-41,1.939080529968531e-39,ENSG00000100311,PDGFB
2426.452289070042,3.265385912368785,0.3431537009996279,9.52253948428785,1.6899782562250056e-21,3.1268395444109174e-20,ENSG00000100342,APOL1
28473.10989180598,2.037961812396909,0.11426253280145525,17.835622957619876,3.738595917460736e-71,4.305136991106709e-69,ENSG00000100504,PYGL
11363.62241104502,2.3254038766855434,0.23352760169349307,9.958781315288622,2.308753676122708e-23,4.740429773654941e-22,ENSG00000100558,PLEK2
8686.7856159611,2.4259506180208796,0.1446612239772422,16.768888613625226,4.121455466703134e-63,3.8671229156809404e-61,ENSG00000100599,RIN3
24161.650843057094,2.364273494725079,0.153767013494829,15.375680717044288,2.3832536771941335e-53,1.684336407826429e-51,ENSG00000100612,DHRS7
7734.572281026377,2.48419944901571,0.3187092386717384,7.7994800169236855,6.216278207810685e-15,7.439204451164138e-14,ENSG00000101096,NFATC2
6084.307617076098,3.1047180040868603,0.2783440793877946,11.157223086059926,6.602166439694923e-29,1.795505776423721e-27,ENSG00000101160,CTSZ
4126.820873221759,5.269282839129989,0.19832784298394393,26.499097191624994,9.927337896542258e-155,6.287441274706206e-152,ENSG00000101230,ISM1
136.76470711874947,4.423707053245135,0.5999737410314964,7.091690558676037,1.3248348917562963e-12,1.324995819164952e-11,ENSG00000101292,PROKR2
6396.12754554282,2.0764076529319295,0.28299447463566674,7.339291150069804,2.1472804690928684e-13,2.2886257271554865e-12,ENSG00000101335,MYL9
948.5263048942509,3.511566673115341,0.3844423400928592,9.138095334065625,6.356188990290648e-20,1.0751655275101807e-18,ENSG00000101680,LAMA1
163.3450825176007,4.698091364937583,0.5934601149174291,7.363164401302343,1.796009541978315e-13,1.924786212502515e-12,ENSG00000101825,MXRA5
6355.449356095732,4.195056714362964,0.1646272623431442,25.46751672923613,4.516480701481868e-143,2.324152740978185e-140,ENSG00000101955,SRPX
3105.0656533518713,2.1256315515825728,0.23886710097114647,8.898839490333971,5.64336366968514e-19,8.905536133081476e-18,ENSG00000102452,NALCN
29232.430171660348,2.3294792659509196,0.18698520017074405,12.458627750806114,1.2551170644602606e-35,4.634083565127155e-34,ENSG00000102554,KLF5
4671.93090959954,4.492082009895802,0.23103722324252252,19.426017999865437,4.650723987462015e-84,7.363795375147788e-82,ENSG00000102575,ACP5
44536.32353117186,3.384494724229276,0.21514241820368077,15.733396059947289,8.929074303321871e-56,6.65317043225345e-54,ENSG00000102755,FLT1
144.3237390701292,4.896785668632146,0.585868907397244,7.384624532081729,1.52884202832939e-13,1.647068477625127e-12,ENSG00000102854,MSLN
17581.847701458886,2.4019096478093607,0.19056273145185496,12.604717545874145,1.9888381627244867e-36,7.537444885059637e-35,ENSG00000102996,MMP15
2091.4195776553383,2.310804723320769,0.33445050278959354,6.913028594112923,4.7441427247782905e-12,4.5340567759096985e-11,ENSG00000103034,NDRG4
444.25926202656603,2.2234304121406243,0.41019335830839065,5.4266903341351345,5.7408601607229565e-8,3.5795056518979524e-7,ENSG00000103154,NECAB2
170401.6018922076,3.7670851883149834,0.16167073274765875,23.301907559233825,4.240169910669741e-120,1.4855931472127367e-117,ENSG00000103187,COTL1
3516.994821416443,2.8721089589806263,0.28626718024776765,10.034758327907399,1.0722164510596774e-23,2.2374467353855513e-22,ENSG00000103196,CRISPLD2
3508.7062646039994,3.1903901298949107,0.22812261066111036,13.982288447195193,1.999535794804551e-44,1.0289486229077045e-42,ENSG00000103260,METRN
2206.6349600959475,3.03889819162131,0.2745186020227602,11.068220569382637,1.7891798221519254e-28,4.736724136877131e-27,ENSG00000103381,CPPED1
16436.45552180101,2.4509366506835484,0.1721443621778381,14.237748281805244,5.342076452139738e-46,2.8936833203087196e-44,ENSG00000103647,CORO2B
6861.160264486563,3.1407525572016572,0.26344229059174135,11.923973857904292,8.877107298870196e-33,2.917751015778354e-31,ENSG00000103742,IGDCC4
6601.928312633486,2.537713909673364,0.1710874789565846,14.831675113879493,9.142277140575367e-50,5.735081054242079e-48,ENSG00000103876,FAH
29064.67140053521,4.943618852957967,0.5235088063537978,9.83451209158463,7.995421577978014e-23,1.5920266883260454e-21,ENSG00000103888,CEMIP
90.53777041676652,2.5209943200192604,0.6314151900173108,5.704725643790319,1.165306305931144e-8,7.880533445489999e-8,ENSG00000104055,TGM5
13505.896858673352,2.944676359528665,0.2723359896680431,10.81611130116492,2.8877135857667187e-27,7.298845681783662e-26,ENSG00000104213,PDGFRL
12589.66861108822,2.861012161500672,0.1830915247605993,15.62593092422861,4.8478919569634894e-55,3.5401435412557775e-53,ENSG00000104324,CPQ
112033.63378324553,4.911901731536791,0.3439470104001121,14.314193541668654,1.784218656453014e-46,9.777280737374968e-45,ENSG00000104368,PLAT
50387.970640256055,2.5274099964939225,0.24250362485199028,10.42416949458064,1.9233222052302254e-25,4.3805458856882604e-24,ENSG00000104419,NDRG1
559.7206203950952,2.437251799578443,0.6029220486493279,4.271936440624828,1.937828153968812e-5,8.582629427489087e-5,ENSG00000104611,SH2D4A
2281.6970554527134,4.365913097281826,0.3665746181583326,11.912516125181622,1.0185652300967685e-32,3.3411780167337625e-31,ENSG00000104783,KCNN4
